StopId,Code,Name,StopType,Zone,Ward,AddressNo,Street,SupportDisability,Status,Lng,Lat,Search,Routes,RouteId,RouteVarId
588,QBTH 002,Nhà thờ Hàng Xanh,Trụ dừng,Quận Bình Thạnh,,96,Bạch Đằng,,Đang khai thác,106.708032,10.803177,NtHX 96 BD,"08, 104, 146, 24, 55, 91",75,2
589,QBTH 003,Chùa Bồ Đề,Trụ dừng,Quận Bình Thạnh,,246,Bạch Đằng,,Đang khai thác,106.704015,10.803483,CBD 246 BD,"08, 104, 146, 24, 55, 91",75,2
590,QBTH 004,Tòa Án nhân dân Quận Bình Thạnh,Trụ dừng,Quận Bình Thạnh,,288,Bạch Đằng,,Đang khai thác,106.701187,10.803873,TAndQBT 288 BD,"08, 104, 146, 24, 55, 91",75,2
592,QBTH 005,Chợ Bà Chiểu,Trụ dừng,Quận Bình Thạnh,,368,Bạch Đằng,,Đang khai thác,106.699374,10.803125,CBC 368 BD,"08, 104, 146, 24, 55, 91",75,2
591,QBTH 115,UBND Quận Bình Thạnh,Trụ dừng,Quận Bình Thạnh,Phường 14,6-8,Phan Đăng Lưu,,Đang khai thác,106.695786,10.802819,UQBT 6-8 PDL,"08, 104, 18, 31, 36, 55, 91",75,2
594,QBTH 116,Bệnh Viện Gia Định,Nhà chờ,Quận Bình Thạnh,Phường 12,10,Phan Đăng Lưu,,Đang khai thác,106.693543,10.803119,BVGD 10 PDL,"08, 104, 146, 55, 64",75,2
593,QBTH 117,PCCC quận Bình Thạnh,Nhà chờ,Quận Bình Thạnh,,14-16,Phan Đăng Lưu,,Đang khai thác,106.691741,10.803362,PqBT 14-16 PDL,"08, 104, 55, 64",75,2
595,QPN 019,Bệnh viện Phước An,Trụ dừng,Quận Phú Nhuận,,36A,Phan Đăng Lưu,,Đang khai thác,106.687637,10.803878,BvPA 36A PDL,"08, 104, 55, 64",75,2
596,QPN 020,Đại học Văn Hiến,Trụ dừng,Quận Phú Nhuận,,94,Phan Đăng Lưu,,Đang khai thác,106.686119,10.804078,DhVH 94 PDL,"08, 104, 55, 64",75,2
597,QPN 021,Ngã Tư Thích Quảng Đức,Trụ dừng,Quận Phú Nhuận,,124,Phan Đăng Lưu,,Đang khai thác,106.683608,10.802529,NTTQD 124 PDL,"08, 104, 55, 64",75,2
598,QPN 022,Ngã tư Phan Xích Long,Trụ dừng,Quận Phú Nhuận,,172,Phan Đăng Lưu,,Đang khai thác,106.681892,10.80088,NtPXL 172 PDL,"08, 104, 55, 64",75,2
50,QPN 001,Ngã tư Phú Nhuận,Trụ dừng,Quận Phú Nhuận,,392,Nguyễn Kiệm,,Đang khai thác,106.680138,10.799713,NtPN 392 NK,"03, 55",75,2
51,QPN 002,Nhà Truyền Thông,Trụ dừng,Quận Phú Nhuận,,466,Nguyễn Kiệm,,Đang khai thác,106.679245,10.802232,NTT 466 NK,"03, 55",75,2
52,QPN 003 ,Ngã ba Hồ Văn Huê,Trụ dừng,Quận Phú Nhuận,,582,Nguyễn Kiệm,,Đang khai thác,106.678759,10.805259,NbHVH 582 NK,"03, 55",75,2
53,QPN 004,Coop Mart Nguyễn Kiệm,Trụ dừng,Quận Phú Nhuận,,668-670,Nguyễn Kiệm,,Đang khai thác,106.678528,10.807077,CMNK 668-670 NK,"03, 55",75,2
54,QPN 005,Chùa Vạn Hạnh,Nhà chờ,Quận Phú Nhuận,,750,Nguyễn Kiệm,,Đang khai thác,106.67856,10.810349,CVH 750 NK,"03, 55",75,2
55,QGV 125,Trường Cao đẳng Hải Quan,Nhà chờ,Quận Gò Vấp,,780A,Nguyễn Kiệm,,Đang khai thác,106.678711,10.812475,TCdHQ 780A NK,"03, 55",75,2
56,QGV 040,Cầu vượt Nguyễn Thái Sơn - Nguyễn Kiệm,Trụ dừng,Quận Gò Vấp,,86 - 86C,Nguyễn Thái Sơn,,Đang khai thác,106.680443,10.816282,CvNTS-NK 86-86C NTS,"03, 07, 103, 148, 55, 59",75,2
57,QGV 042,Ngã ba Phạm Ngũ Lão,Trụ dừng,Quận Gò Vấp,,182,Nguyễn Thái Sơn,,Đang khai thác,106.683147,10.819712,NbPNL 182 NTS,"03, 07, 103, 148, 55, 59",75,2
60,QGV 187 ,Cầu vượt ngã sáu Gò Vấp,Trụ dừng,Quận Gò Vấp,,140-142,Phạm Ngũ Lão ,,Đang khai thác,106.681221,10.824607,CvnsGV 140-142 PNL,"03, 07, 103, 148, 55, 59",75,2
921,QGV 155 ,Siêu thị Văn Lang,Trụ dừng,Quận Gò Vấp,,Siêu thị Văn Lang,Quang Trung,,Đang khai thác,106.679209,10.826846,StVL StVL QT,"103, 18, 24, 55",75,2
920,QGV 156,Công ty 32,Trụ dừng,Quận Gò Vấp,,138,Quang Trung,,Đang khai thác,106.675487,10.8281,Ct32 138 QT,"103, 18, 24, 55",75,2
922,QGV 157,Nhà thờ Xóm Thuốc,Nhà chờ,Quận Gò Vấp,,190,Quang Trung,,Đang khai thác,106.672606,10.829186,NtXT 190 QT,"103, 18, 24, 55",75,2
923,QGV 158,UBND Quận Gò Vấp,Trụ dừng,Quận Gò Vấp,,328,Quang Trung,,Đang khai thác,106.669232,10.83103,UQGV 328 QT,"103, 18, 24, 55",75,2
924,QGV 159,VKSND Quận Gò Vấp,Trụ dừng,Quận Gò Vấp,,402 - 404,Quang Trung,,Đang khai thác,106.666791,10.832948,VQGV 402-404 QT,"103, 18, 24, 55",75,2
4745,QGV 160,Chùa Huỳnh Kim,Trụ dừng,Quận Gò Vấp,Phường 01,548,Quang Trung,Có,Đang khai thác,106.663368,10.835203,CHK 548 QT,"103, 18, 24, 55",75,2
925,QGV 161,City Mart,Trụ dừng,Quận Gò Vấp,,628A,Quang Trung,,Đang khai thác,106.66104,10.835888,CM 628A QT,"103, 18, 24, 55",75,2
2049,QGV 162,Chợ Hạnh Thông Tây,Trụ dừng,Quận Gò Vấp,,734,Quang Trung,,Đang khai thác,106.657076,10.836894,CHTT 734 QT,"18, 24, 55",75,2
2044,QGV 163,Trường THPT Nguyễn Công Trứ,Trụ dừng,Quận Gò Vấp,,872 (96H),Quang Trung,,Đang khai thác,106.652629,10.838,TTNCT 872( QT,"18, 24, 55",75,2
2045,QGV 164,Dệt may Phương Đông,Nhà chờ,Quận Gò Vấp,,930 (Kho 97),Quang Trung,,Đang khai thác,106.650499,10.838538,DmPD 930(97) QT,"18, 24, 55",75,2
2051,QGV 165,Làng SOS,Trụ dừng,Quận Gò Vấp,,1010,Quang Trung,,Đang khai thác,106.646508,10.839929,LS 1010 QT,"18, 24, 55",75,2
2048,QGV 166,Công ty Đồng Tâm,Trụ dừng,Quận Gò Vấp,,1134,Quang Trung,,Đang khai thác,106.643322,10.842273,CtDT 1134 QT,"18, 24, 55",75,2
2053,QGV 167,Ngã tư Cầu cống,Trụ dừng,Quận Gò Vấp,,1246,Quang Trung,,Đang khai thác,106.640747,10.844007,NtCc 1246 QT,"18, 24, 55",75,2
2050,QGV 168,Chợ Cầu,Trụ dừng,Quận Gò Vấp,,1324,Quang Trung,,Đang khai thác,106.638488,10.845514,CC 1324 QT,"18, 24, 55",75,2
2092,Q12 060,Chợ Cầu,Trụ dừng,Quận 12,,84A,Tô Ký,,Đang khai thác,106.634363,10.848253,CC 84A TK,"18, 24, 55, 61-8, 62",75,2
2052,Q12 059,Cầu vượt Quang Trung,Trụ dừng,Quận 12,,170,Tô Ký,,Đang khai thác,106.632185,10.849823,CvQT 170 TK,"18, 24, 55, 61-8, 62",75,2
3184,BX36,Công viên phần mềm Quang Trung,Bến xe,Quận 12,,BÃI XE CV PM QUANG TRUNG,Quốc lộ 1A,,Đang khai thác,106.63071,10.852458,CvpmQT BXCPQT Ql1A,55,75,2
3184,BX36,Công viên phần mềm Quang Trung,Bến xe,Quận 12,,BÃI XE CV PM QUANG TRUNG,Quốc lộ 1A,,Đang khai thác,106.63071,10.852458,CvpmQT BXCPQT Ql1A,55,75,1
2057,Q12 018,Công viên Phần mềm Quang Trung,Nhà chờ,Quận 12,,Công viên Phần mềm Quang Trung,Tô Ký,,Đang khai thác,106.626531,10.852726,CvPmQT CvPmQT TK,"18, 24, 55, 62",75,1
2089,Q12 030,Đông Bắc,Trụ dừng,Quận 12,,79 (A93-A95),Tô Ký,,Đang khai thác,106.623881,10.855118,DB 79( TK,"18, 24, 55",75,1
2090,Q12 031,Công viên Phần mềm Quang Trung,Trụ dừng,Quận 12,,389,Tô Ký,,Đang khai thác,106.625914,10.853248,CvPmQT 389 TK,"18, 24, 55, 62",75,1
2091,Q12 057,Cầu vượt Quang Trung,Trụ dừng,Quận 12,,B45,Tô Ký,,Đang khai thác,106.632174,10.84946,CvQT B TK,"18, 24, 55, 61-8, 62",75,1
2056,Q12 058,Chợ Cầu,Trụ dừng,Quận 12,,B79,Tô Ký,,Đang khai thác,106.634068,10.848148,CC B TK,"18, 24, 55, 61-8, 62",75,1
2093,QGV 169,Chợ Cầu,Trụ dừng,Quận Gò Vấp,,927,Quang Trung,,Đang khai thác,106.638901,10.844987,CC 927 QT,"18, 24, 55",75,1
2094,QGV 170,Ngã tư Cầu cống,Trụ dừng,Quận Gò Vấp,,869-871 (Kế A4-A5),Quang Trung,,Đang khai thác,106.640822,10.84367,NtCc 869-871(A QT,"18, 24, 55",75,1
2095,QGV 171,Công ty Đồng Tâm,Trụ dừng,Quận Gò Vấp,,819,Quang Trung,,Đang khai thác,106.643359,10.841973,CtDT 819 QT,"18, 24, 55",75,1
2098,QGV 172,Làng SOS,Nhà chờ,Quận Gò Vấp,,751 (364),Quang Trung,,Đang khai thác,106.64492,10.840909,LS 751( QT,"18, 24, 55",75,1
2096,QGV 173,Ngã ba Tân Sơn,Nhà chờ,Quận Gò Vấp,,Đối diện 972 (Công ty ISUZU),Quang Trung,,Đang khai thác,106.647736,10.839012,NbTS Dd972(tI QT,"18, 24, 55",75,1
2099,QGV 174,Dệt may Phương Đông,Nhà chờ,Quận Gò Vấp,,695 (đối diện 97),Quang Trung,,Đang khai thác,106.649839,10.838469,DmPD 695(d97) QT,"18, 24, 55",75,1
2097,QGV 175,Trường THPT Nguyễn Công Trứ,Nhà chờ,Quận Gò Vấp,,Đối diện 842,Quang Trung,,Đang khai thác,106.653702,10.837495,TTNCT Dd842 QT,"18, 24, 55",75,1
4627,QGV 176,Chợ Hạnh Thông Tây,Nhà chờ,Quận Gò Vấp,,Đối diện 746 (12B),Quang Trung,,Đang khai thác,106.657376,10.836552,CHTT Dd746( QT,"18, 24, 55",75,1
4628,QGV 177,City Mart,Trụ dừng,Quận Gò Vấp,,645,Quang Trung,,Đang khai thác,106.661164,10.835614,CM 645 QT,"103, 18, 24, 55",75,1
926,QGV 178,Chùa Huỳnh Kim,Trụ dừng,Quận Gò Vấp,,621,Quang Trung,,Đang khai thác,106.663127,10.835034,CHK 621 QT,"103, 18, 24, 55",75,1
1665,QGV 179,VKSND Quận Gò Vấp,Trụ dừng,Quận Gò Vấp,,523,Quang Trung,,Đang khai thác,106.666126,10.83318,VQGV 523 QT,"103, 18, 24, 55",75,1
987,QGV 180,UBND Quận Gò Vấp,Nhà chờ,Quận Gò Vấp,,387,Quang Trung,,Đang khai thác,106.669414,10.830593,UQGV 387 QT,"103, 18, 24, 55",75,1
984,QGV 181,Nhà Thờ Xóm Thuốc,Trụ dừng,Quận Gò Vấp,,305,Quang Trung,,Đang khai thác,106.671903,10.82918,NTXT 305 QT,"103, 18, 24, 55",75,1
986,QGV 182,Xóm thuốc,Trụ dừng,Quận Gò Vấp,,205,Quang Trung,,Đang khai thác,106.673995,10.82839,Xt 205 QT,"103, 18, 24, 55",75,1
988,QGV 183,Công ty 32,Trụ dừng,Quận Gò Vấp,,67,Quang Trung,,Đang khai thác,106.676688,10.827468,Ct32 67 QT,"103, 18, 24, 55",75,1
991,QGV 184,Siêu thị Văn Lang,Nhà chờ,Quận Gò Vấp,,Đối diện Siêu thị Văn Lang,Quang Trung,,Đang khai thác,106.678813,10.826757,StVL DdStVL QT,"103, 18, 24, 55",75,1
219,QGV 121,Cầu vượt ngã sáu Gò Vấp,Trụ dừng,Quận Gò Vấp,,1001,Nguyễn Kiệm,,Đang khai thác,106.678968,10.823738,CvnsGV 1001 NK,"03, 07, 103, 148, 55, 59",75,1
221,QGV 123,Bệnh Viện 175,Trụ dừng,Quận Gò Vấp,,883-885,Nguyễn Kiệm,,Đang khai thác,106.678727,10.820044,BV175 883-885 NK,"03, 07, 103, 148, 55, 59",75,1
223,QGV 124,Chợ Tân Sơn Nhất,Trụ dừng,Quận Gò Vấp,,79-81,Nguyễn Kiệm,,Đang khai thác,106.678598,10.816772,CTSN 79-81 NK,"03, 07, 103, 148, 55, 59",75,1
224,QPN 034,Đầu công viên Gia Định,Nhà chờ,Quận Phú Nhuận,,Rạp xiếc,Hoàng Minh Giám,,Đang khai thác,106.677681,10.813442,DcvGD Rx HMG,"03, 07, 148, 50, 55, 59",75,1
225,QPN 035,Cuối công viên Gia Định,Nhà chờ,Quận Phú Nhuận,,Đối diện số 5,Hoàng Minh Giám,,Đang khai thác,106.674741,10.809906,CcvGD Dds5 HMG,"03, 07, 148, 50, 55, 59",75,1
226,QPN 053,Đầu Đường Đào Duy Anh,Trụ dừng,Quận Phú Nhuận,,155,Đào Duy Anh,,Đang khai thác,106.674057,10.807978,DDDDA 155 DDA,"03, 07, 55",75,1
228,QPN 054,Cuối Đường Đào Duy Anh,Nhà chờ,Quận Phú Nhuận,,7-9,Đào Duy Anh,,Đang khai thác,106.677177,10.805891,CDDDA 7-9 DDA,"03, 07, 55",75,1
230,QPN 023,Ngã ba Đào Duy Anh,Trụ dừng,Quận Phú Nhuận,,129,Hồ Văn Huê,,Đang khai thác,106.677729,10.804858,NbDDA 129 HVH,"03, 07, 55",75,1
227,QPN 024,Tháp Nước,Trụ dừng,Quận Phú Nhuận,,43B,Hồ Văn Huê,,Đang khai thác,106.676366,10.802434,TN 43B HVH,"03, 07, 55",75,1
229,QPN 025,Trung tâm hội nghị tiệc cưới White Palace,Trụ dừng,Quận Phú Nhuận,,1B,Hồ Văn Huê,,Đang khai thác,106.675025,10.800074,TthntcWP 1B HVH,"03, 07, 55",75,1
232,QPN 009,Ngã tư Phú Nhuận,Trụ dừng,Quận Phú Nhuận,,59,Hoàng Văn Thụ,,Đang khai thác,106.679354,10.799088,NtPN 59 HVT,"03, 08, 104, 55, 64",75,1
558,QPN 015 ,Ngã tư Phan Xích Long,Trụ dừng,Quận Phú Nhuận,,171,Phan Đăng Lưu,,Đang khai thác,106.681741,10.800416,NtPXL 171 PDL,"08, 104, 55, 64",75,1
513,QPN 016,Ngã Tư Thích Quảng Đức,Trụ dừng,Quận Phú Nhuận,,137-139B,Phan Đăng Lưu,,Đang khai thác,106.684075,10.802682,NTTQD 137-139B PDL,"08, 104, 55, 64",75,1
514,QPN 017,Trường Đại học Văn Hiến,Trụ dừng,Quận Phú Nhuận,,109,Phan Đăng Lưu,,Đang khai thác,106.686108,10.803847,TDhVH 109 PDL,"08, 104, 55, 64",75,1
515,QPN 018,Bệnh Viện Phước An,Trụ dừng,Quận Phú Nhuận,,81 - 83,Phan Đăng Lưu,,Đang khai thác,106.687916,10.803615,BVPA 81-83 PDL,"08, 104, 55, 64",75,1
7262,QPN 060,Công viên Văn hóa Phú Nhuận,Nhà chờ,Quận Phú Nhuận,Phường 07,47,Phan Đăng Lưu,Có,Đang khai thác,106.690384,10.803251,CvVhPN 47 PDL,"08, 104, 55, 64",75,1
422,QBTHT056,UBND Quận Bình Thạnh,Trụ dừng,Quận Bình Thạnh,,3,Phan Đăng Lưu,,Đang khai thác,106.695153,10.802666,UQBT 3 PDL,"08, 104, 18, 31, 36, 55",75,1
517,QBTH 114,Lăng Ông Bà Chiểu,Nhà chờ,Quận Bình Thạnh,,1,Phan Đăng Lưu,,Đang khai thác,106.697159,10.802408,LOBC 1 PDL,"08, 104, 55",75,1
518,QBTH 006,Chợ Bà Chiểu,Trụ dừng,Quận Bình Thạnh,,473C,Bạch Đằng,,Đang khai thác,106.699471,10.802893,CBC 473C BD,"08, 104, 146, 24, 55, 91",75,1
519,QBTH 007,Tòa Án nhân dân Quận Bình Thạnh,Trụ dừng,Quận Bình Thạnh,,449,Bạch Đằng,,Đang khai thác,106.701204,10.803615,TAndQBT 449 BD,"08, 104, 146, 24, 55, 91",75,1
520,QBTH 008,Chùa Bồ Đề,Trụ dừng,Quận Bình Thạnh,,375,Bạch Đằng,,Đang khai thác,106.703988,10.803293,CBD 375 BD,"08, 104, 146, 24, 55, 91",75,1
521,QBTH 009,Nhà thờ Hàng Xanh,Trụ dừng,Quận Bình Thạnh,,235,Bạch Đằng,,Đang khai thác,106.706713,10.803077,NtHX 235 BD,"08, 104, 146, 24, 55, 91",75,1
366,QBTH 010,Chợ Hàng Xanh,Trụ dừng,Quận Bình Thạnh,,39,Bạch Đằng,,Đang khai thác,106.710511,10.802793,CHX 39 BD,"05, 08, 104, 146, 24, 43, 55, 60-3, 60-4, 91",75,1
476,QBTH 059,Đại học Hutech,Ô sơn,Quận Bình Thạnh,,510-512,Điện Biên Phủ,,Đang khai thác,106.714255,10.800827,DhH 510-512 DBP,"06, 104, 150, 43, 52, 55, 60-3, 60-4, 72-1",75,1
473,QBTH 058,Khu Du lịch Văn Thánh,Nhà chờ,Quận Bình Thạnh,,600,Điện Biên Phủ,,Đang khai thác,106.717404,10.799531,KDlVT 600 DBP,"06, 104, 150, 43, 52, 55, 60-3, 60-4",75,1
475,QBTH 057,Cầu Sài Gòn,Trụ dừng,Quận Bình Thạnh,,658,Điện Biên Phủ,,Đang khai thác,106.719496,10.798525,CSG 658 DBP,"06, 104, 150, 43, 52, 55, 60-3, 60-4",75,1
477,Q2 071,Cầu Đen,Nhà chờ,Quận 2,,794,Xa Lộ Hà Nội,,Đang khai thác,106.7342,10.799978,CD 794 XLHN,"06, 10, 104, 150, 30, 52, 53, 55, 56, 60-4, 72-1",75,1
478,Q2 072,Thảo Điền,Nhà chờ,Quận 2,,Đối diện ngã 3 Thảo Điền,Xa Lộ Hà Nội,,Đang khai thác,106.738899,10.800838,TD Ddn3TD XLHN,"06, 104, 150, 30, 52, 55, 56, 60-3, 60-4",75,1
480,Q2 073,Metro Quận 2,Nhà chờ,Quận 2,,170,Xa Lộ Hà Nội,,Đang khai thác,106.742928,10.801584,MQ2 170 XLHN,"06, 104, 150, 30, 52, 55, 56, 60-3, 60-4",75,1
479,Q2 074,Cát Lái,Nhà chờ,Quận 2,,Khu dân cư Estella,Xa Lộ Hà Nội,,Đang khai thác,106.748089,10.802592,CL KdcE XLHN,"06, 104, 150, 30, 52, 55, 56, 60-3, 60-4",75,1
482,Q9 210,Xi măng hà tiên - trạm thu phí,Nhà chờ,Quận 9,,249B,Xa Lộ Hà Nội,,Đang khai thác,106.758394,10.819206,Xmht-ttp 249B XLHN,"06, 104, 150, 30, 52, 55, 56, 60-3, 60-4, 99",75,1
481,Q9 211,Ngã 4 Tây Hòa (RMK),Nhà chờ,Quận 9,,185A,Xa Lộ Hà Nội,,Đang khai thác,106.760775,10.825972,N4TH( 185A XLHN,"06, 104, 150, 30, 52, 55, 56, 60-3, 60-4, 99",75,1
485,Q9 212,Trạm xây dựng,Nhà chờ,Quận 9,,354A,Xa Lộ Hà Nội,,Đang khai thác,106.76312,10.829955,Txd 354A XLHN,"06, 104, 150, 30, 52, 55, 56, 60-3, 60-4",75,1
483,Q9 213,Khu QLGTDT số 2,Nhà chờ,Quận 9,,Khu QLGTĐT số 2,Xa Lộ Hà Nội,,Đang khai thác,106.764778,10.833249,KQs2 KQs2 XLHN,"06, 10, 104, 150, 30, 52, 53, 55, 56, 60-4",75,1
1025,Q9 214,Ngã 4 Bình Thái,Nhà chờ,Quận 9,,Kho 71,Xa Lộ Hà Nội,,Đang khai thác,106.76666,10.836162,N4BT K71 XLHN,"104, 150, 30, 52, 55, 60-3, 60-4",75,1
1030,Q9 215,UBND quận 9,Nhà chờ,Quận 9,,1B,Xa Lộ Hà Nội,,Đang khai thác,106.769074,10.840466,Uq9 1B XLHN,"104, 150, 30, 52, 55, 60-3, 60-4",75,1
1026,Q9 216,Bê tông Hải Âu,Trụ dừng,Quận 9,Phường Hiệp Phú,Bê tông Hải Âu,Xa Lộ Hà Nội,,Đang khai thác,106.77079,10.843834,BtHA BtHA XLHN,"104, 150, 30, 52, 55, 60-3, 60-4",75,1
1028,Q9 217,Ngã 4 Thủ Đức,Trụ dừng,Quận 9,Phường Hiệp Phú,716-720,Xa Lộ Hà Nội,,Đang khai thác,106.772974,10.847142,N4TD 716-720 XLHN,"104, 150, 30, 52, 55, 60-3, 60-4",75,1
1502,Q9 089,Siêu thị Coopmart,Nhà chờ,Quận 9,,4-6,Lê Văn Việt,,Đang khai thác,106.775032,10.848192,StC 4-6 LVV,"141, 55, 56, 57, 61-1, 76",75,1
1504,Q9 090,Bệnh viện 7C-Trường Quân y 2,Trụ dừng,Quận 9,,50,Lê Văn Việt,,Đang khai thác,106.778124,10.846262,Bv7C-TruongQy2 50 LVV,"141, 55, 56, 57, 61-1, 76",75,1
1495,Q9 091,Nhà sách Thành Nghĩa,Trụ dừng,Quận 9,,142-144,Lê Văn Việt,,Đang khai thác,106.780563,10.84486,NsTN 142-144 LVV,"141, 55, 56, 57, 61-1, 76",75,1
1497,Q9 092,Trạm y tế Phường Hiệp Phú,Trụ dừng,Quận 9,Phường Tăng Nhơn Phú B,192-194 (188),Lê Văn Việt,,Đang khai thác,106.782028,10.844114,TytPHP 192-194( LVV,"141, 55, 56, 61-1, 76, 99",75,1
1499,Q9 093,Chợ Hiệp Phú,Trụ dừng,Quận 9,Phường Tăng Nhơn Phú B,(278) 284,Lê Văn Việt,,Đang khai thác,106.784261,10.844128,CHP (284 LVV,"141, 55, 56, 61-1, 76, 99",75,1
1506,Q9 094,Chợ Tăng Nhơn Phú,Trụ dừng,Quận 9,Phường Tăng Nhơn Phú A,424A-424B,Lê Văn Việt,,Đang khai thác,106.787973,10.844813,CTNP 424A-424B LVV,"141, 55, 56, 61-1, 99",75,1
1501,Q9 095,Bệnh viện Quận 9,Trụ dừng,Quận 9,,Đối diện Bệnh viện Quận 9,Lê Văn Việt,,Đang khai thác,106.790977,10.8446,BvQ9 DdBvQ9 LVV,"141, 55, 56, 61-1, 99",75,1
1508,Q9 096,Đại Học GTVT,Trụ dừng,Quận 9,Phường Tăng Nhơn Phú A,Đối diện 451,Lê Văn Việt,,Đang khai thác,106.793922,10.845276,DHG Dd451 LVV,"141, 55, 56, 61-1, 99",75,1
1503,Q9 097,Chung cư C7,Trụ dừng,Quận 9,Phường Tăng Nhơn Phú A,Kế 482 (498),Lê Văn Việt,,Đang khai thác,106.799807,10.846736,CcC K482( LVV,"55, 61-1, 99",75,1
3390,Q9 098,Công Ty FILIED,Ô sơn,Quận 9,Phường Long Thạnh Mỹ,Công ty Filied,Lê Văn Việt,,Đang khai thác,106.807773,10.848606,CTF CtF LVV,"55, 61-1, 99",75,1
3395,Q9 099,Ngã ba Mỹ Thành,Ô sơn,Quận 9,Phường Long Thạnh Mỹ,582 (570A),Lê Văn Việt,,Đang khai thác,106.812826,10.849865,NbMT 582( LVV,"55, 61-1, 99",75,1
4099,Q9 262,Ngã 3 Mỹ Thành,Trụ dừng,Quận 9,Phường Long Thạnh Mỹ,10A-12A (Đối diện 15-17),Hoàng Hữu Nam,,Đang khai thác,106.813679,10.851441,N3MT 10A-12A(d15-17) HHN,"55, 99",75,1
4098,Q9 263,Đường cầu xây,Ô sơn,Quận 9,Phường Long Thạnh Mỹ,54A-56 (58),Hoàng Hữu Nam,,Đang khai thác,106.813675,10.854681,Dcx 54A-56( HHN,"55, 99",75,1
7629,Q9 282,Cầu Xây,Trụ dừng,Quận 9,Phường Tân Phú,Đối diện 151,Hoàng Hữu Nam,Có,Đang khai thác,106.813647,10.856967,CX Dd151 HHN,55,75,1
4133,Q9 265,Học viện Thanh Thiếu niên Việt Nam,Trụ dừng,Quận 9,Phường Tân Phú,284 (304),Hoàng Hữu Nam,,Đang khai thác,106.813524,10.86281,HvTTnVN 284( HHN,55,75,1
7631,q9 284,Sân Golf ,Trụ dừng,Quận 9,Phường Tân Phú,382-384,Hoàng Hữu Nam,Có,Đang khai thác,106.813889,10.868289,SG 382-384 HHN,55,75,1
3745,Q9 059,Ngã ba Lâm Viên 1,Trụ dừng,Quận 9,Phường Tân Phú,Đối diện 100,D400,,Tạm ngưng khai thác,106.812386,10.870689,NbLV1 Dd100 D,"55, 76, 93",75,1
3744,Q9 060,Nghĩa trang liệt sĩ Tp.HCM,Trụ dừng,Quận 9,Phường Tân Phú,Đối diện 28,D400,,Đang khai thác,106.809345,10.871408,NtlsT Dd28 D,"55, 76, 93",75,1
7695,BX 33,Bến xe Miền Đông mới,Bến xe,Quận 9,Phường Long Bình,Bến xe Miền Đông mới,Quốc lộ 1,Có,Đang khai thác,106.814865,10.880405,BxMDm BxMDm Ql1,"55, 76, 93",75,1
8,BX14,Bến xe Chợ Lớn,Bến xe,Quận 5,,GA HKXB CHO LON,Lê Quang Sung,,Đang khai thác,106.6525650024414,10.751253128051758,BxCL GHCL LQS,"01, 05, 06, 07, 09, 150, 23, 47, 56, 62-1, 62-10, 62-7, 62-8, 81, 94",76,151
2393,Q6 096,Tháp Mười,Trụ dừng,Quận 6,,13C-13D,Tháp Mười,,Đang khai thác,106.653036,10.750326,TM 13C-13D TM,"05, 39, 47, 56",76,151
2,Q5 016,Chợ Kim Biên,Trụ dừng,Quận 5,,11-12,Hải Thượng Lãn Ông,,Đang khai thác,106.655075,10.750732,CKB 11-12 HTLO,"01, 05, 07, 25, 39, 47, 56",76,151
3,Q5 011,Bưu điện Quận 5,Ô sơn,Quận 5,,14-16,Châu Văn Liêm,,Đang khai thác,106.659203,10.751368,BdQ5 14-16 CVL,"01, 05, 07, 08, 45, 56, 62",76,151
5,Q5 012,Rạp Đại Quang,Nhà chờ,Quận 5,,68,Châu Văn Liêm,,Đang khai thác,106.658937,10.752566,RDQ 68 CVL,"01, 05, 07, 08, 10, 45, 56, 62",76,151
437,Q5 025,Bệnh viện Chợ Rẫy,Trụ dừng,Quận 5,,357-359,Hồng Bàng,,Đang khai thác,106.659232,10.754553,BvCR 357-359 HB,"06, 07, 08, 139, 150, 56, 62, 68",76,151
439,Q5 026,Đại học Y Dược,Nhà chờ,Quận 5,,217,Hồng Bàng,,Đang khai thác,106.663191,10.75536,DhYD 217 HB,"06, 07, 10, 139, 150, 56, 68",76,151
440,Q5 027,Bệnh viện Đại học Y Dược,Nhà chờ,Quận 5,,215,Hồng Bàng,,Đang khai thác,106.664683,10.755671,BvDhYD 215 HB,"06, 07, 139, 150, 56, 68, 70-3",76,151
465,Q5 006,Bệnh viện Nguyễn Tri Phương,Trụ dừng,Quận 5,,119-121,An Dương Vương,,Đang khai thác,106.670492,10.756714,BvNTP 119-121 ADV,"06, 139, 56, 70-3",76,151
469,Q5 007,Chợ An Đông,Trụ dừng,Quận 5,,59C,An Dương Vương,,Đang khai thác,106.672182,10.757057,CAD 59C ADV,"06, 139, 56",76,151
466,Q5 008,Huỳnh Mẫn Đạt,Trụ dừng,Quận 5,,439,An Dương Vương,,Đang khai thác,106.676576,10.758374,HMD 439 ADV,"06, 139, 38, 45, 56",76,151
472,Q5 009,Chợ Bầu Sen,Ô sơn,Quận 5,,367-373,An Dương Vương,,Đang khai thác,106.678453,10.759138,CBS 367-373 ADV,"06, 139, 38, 45, 56",76,151
467,Q5 010,Đại học Sài Gòn,Nhà chờ,Quận 5,,273-275,An Dương Vương,,Đang khai thác,106.682321,10.760672,DhSG 273-275 ADV,"06, 139, 38, 45, 56",76,151
